Year,Job Title,Category,Country,Region,Total,Latitude,Longitude
2021,Civil Engineer,IT,China,Asia,1,45.17002313830366,116.79915595641614
2021,Product Manager,Operations,China,Asia,3,53.26219972476613,96.13360130325964
2021,UX Designer,Marketing,China,Asia,76,19.739765065888047,98.40940604230036
2021,Cybersecurity Analyst,Legal,China,Asia,50,18.481119520616872,86.58657790587014
2021,AI Researcher,Sales,China,Asia,11,33.58013109138915,88.84176561238326
2021,Software Engineer,HR,Japan,Asia,38,44.87551330422977,143.27543820936788
2021,Data Scientist,Finance,Japan,Asia,84,36.58200304709228,140.02783271456926
2021,Marketing Manager,Sales,Japan,Asia,47,35.45427542405305,140.78559777496392
2021,Financial Analyst,Engineering,Japan,Asia,70,39.607160239789025,132.2076414427739
2021,HR Specialist,IT,Japan,Asia,8,44.96472119244672,142.93112589665373
2021,IT Support,Marketing,Japan,Asia,0,33.16733589708293,137.12933445723655
2021,Sales Executive,Sales,Japan,Asia,71,41.93210192076151,144.10256030923836
2021,Operations Manager,IT,Japan,Asia,15,32.790608234239535,131.8864515958964
2021,Legal Consultant,Marketing,Japan,Asia,20,34.06931299951689,133.71409339334951
2021,Medical Doctor,IT,Japan,Asia,95,42.17856496731623,131.65780673010642
2021,Civil Engineer,IT,Japan,Asia,47,39.61056918636779,142.2360193847432
2021,Product Manager,IT,Japan,Asia,49,44.26936296261916,130.48741861017368
2021,UX Designer,Engineering,Japan,Asia,56,34.67887279316687,136.0487612500999
2021,Cybersecurity Analyst,Marketing,Japan,Asia,23,41.03678878345126,132.56162222534985
2021,AI Researcher,Finance,Japan,Asia,78,37.717090335247235,145.42994581571736
2021,Software Engineer,Operations,Mexico,North America,84,20.30893741662876,-113.468132858149
2021,Data Scientist,Engineering,Mexico,North America,56,30.85882598523168,-106.28585886155564
2021,Marketing Manager,IT,Mexico,North America,37,28.013699155846716,-115.91978890191422
2021,Financial Analyst,Sales,Mexico,North America,10,16.686166592895578,-115.32912758275685
2021,HR Specialist,Legal,Mexico,North America,47,20.176061561150835,-86.82438184156955
2021,IT Support,Sales,Mexico,North America,71,22.18315365648184,-94.37556086555777
2021,Sales Executive,IT,Mexico,North America,36,19.20281374041316,-112.43201847386847
2021,Operations Manager,Sales,Mexico,North America,18,15.817914746336154,-87.717095890813
2021,Legal Consultant,Sales,Mexico,North America,79,15.67783507184785,-112.67317286567422
2021,Medical Doctor,Marketing,Mexico,North America,59,18.927944009928108,-109.46952806187815
2021,Civil Engineer,Operations,Mexico,North America,2,31.723334727291327,-110.52986832307086
2021,Product Manager,Marketing,Mexico,North America,97,17.004458750208105,-93.75986850299415
2021,UX Designer,Operations,Mexico,North America,99,16.928705837216206,-106.96636757536179
2021,Cybersecurity Analyst,Operations,Mexico,North America,73,27.580066892802684,-115.93974657147878
2021,AI Researcher,IT,Mexico,North America,24,23.739956453982273,-104.65947793964004
2021,Software Engineer,IT,South Africa,Africa,93,-40.55132756787927,20.991348096398426
2021,Data Scientist,Engineering,South Africa,Africa,35,-45.1386380418345,18.19867593714536
2021,Marketing Manager,Marketing,South Africa,Africa,81,-30.6887655621705,28.519806955992475
2021,Financial Analyst,Sales,South Africa,Africa,53,-33.22001512385175,25.076678980013114
2021,HR Specialist,Operations,South Africa,Africa,58,-25.589144048069336,28.03317079486559
2021,IT Support,HR,South Africa,Africa,39,-32.55847457498354,24.468570994303143
2021,Sales Executive,Operations,South Africa,Africa,19,-27.49052207800677,30.73830138412079
2021,Operations Manager,Marketing,South Africa,Africa,71,-33.8666371052921,28.011392384958267
2021,Legal Consultant,Operations,South Africa,Africa,24,-31.297749207334576,16.53349680621459
2021,Medical Doctor,IT,South Africa,Africa,22,-36.142026366982364,32.461053040901646
2021,Civil Engineer,Legal,South Africa,Africa,39,-32.950701520831004,31.105909478301264
2021,Product Manager,Operations,South Africa,Africa,69,-36.061947008435,27.525447563735156
2021,UX Designer,HR,South Africa,Africa,83,-36.532806073211304,32.93996772338693
2021,Cybersecurity Analyst,IT,South Africa,Africa,37,-30.782627601536568,26.39641592825309
2021,AI Researcher,IT,South Africa,Africa,7,-23.74392270248969,18.761031763640535
2021,Software Engineer,Operations,Italy,Europe,12,40.5525805772714,15.950776719280027
2021,Data Scientist,HR,Italy,Europe,73,40.8404189481209,16.13117549154927
2021,Marketing Manager,Operations,Italy,Europe,11,43.536711304896976,15.237593841793286
2021,Financial Analyst,Engineering,Italy,Europe,72,39.774337490456745,17.786209033574643
2021,HR Specialist,Engineering,Italy,Europe,6,44.7641769138876,16.556750632194337
2021,IT Support,IT,Italy,Europe,71,42.438962831577435,16.388164529176706
2021,Sales Executive,HR,Italy,Europe,72,40.128920915665674,11.154957830917084
2021,Operations Manager,Sales,Italy,Europe,77,47.09690213392958,15.463335573072118
2021,Legal Consultant,Legal,Italy,Europe,39,36.75597796112009,15.362907162434798
2021,Medical Doctor,Engineering,Italy,Europe,7,40.64579541005279,6.629668570993886
2021,Civil Engineer,Operations,Italy,Europe,18,39.48848406221069,14.192702699881108
2021,Product Manager,Marketing,Italy,Europe,40,42.67048537672947,11.98098076239759
2021,UX Designer,Legal,Italy,Europe,6,35.70409302047055,12.940494131094965
2021,Cybersecurity Analyst,Operations,Italy,Europe,84,42.39071640990812,10.731415328859752
2021,AI Researcher,Engineering,Italy,Europe,10,37.46623429979922,7.919940353779203
2021,Software Engineer,Sales,Netherlands,Europe,67,52.49465296532252,4.519727293637437
2021,Data Scientist,Engineering,Netherlands,Europe,25,52.77319627157267,4.85105483283117
2021,Marketing Manager,Marketing,Netherlands,Europe,51,53.20053063958055,4.506896403077399
2021,Financial Analyst,IT,Netherlands,Europe,45,50.97015905091177,5.038549376623369
2021,HR Specialist,Legal,Netherlands,Europe,94,52.30874378708364,4.363242915191557
2021,IT Support,Legal,Netherlands,Europe,0,52.58360343052773,5.092138583811851
2021,Sales Executive,Marketing,Netherlands,Europe,12,50.76685284828684,6.560948380779681
2021,Operations Manager,Marketing,Netherlands,Europe,72,52.511554659309255,6.97458767403794
2021,Legal Consultant,Marketing,Netherlands,Europe,13,52.92241035780222,6.7200377469690356
2021,Medical Doctor,Operations,Netherlands,Europe,72,50.96951841658571,3.83290612894065
2021,Civil Engineer,Marketing,Netherlands,Europe,26,52.976867450642025,7.014473570816966
2021,Product Manager,Sales,Netherlands,Europe,88,51.14801793145836,4.097451713084259
2021,UX Designer,Engineering,Netherlands,Europe,81,50.75222353361548,4.765933693684525
2021,Cybersecurity Analyst,Sales,Netherlands,Europe,9,52.536273236684394,4.714655168209623
2021,AI Researcher,IT,Netherlands,Europe,15,51.2872094012332,3.6885361524909612
2021,Software Engineer,Sales,Spain,Europe,3,39.532722010658915,-6.629974416415657
2021,Data Scientist,Legal,Spain,Europe,0,38.23541891322335,3.191611763252041
2021,Marketing Manager,Sales,Spain,Europe,51,38.82602449343764,-0.11951840998215246
2021,Financial Analyst,Legal,Spain,Europe,0,40.496954935864245,2.0963786328642477
2021,HR Specialist,Engineering,Spain,Europe,8,41.39424790062757,-4.561257485928536
2021,IT Support,Sales,Spain,Europe,100,40.133530280217286,-4.338150036133978
2021,Sales Executive,Engineering,Spain,Europe,59,36.495429295011235,-2.6783503272789257
2021,Operations Manager,Finance,Spain,Europe,89,39.074471587054376,-5.401121777132131
2021,Legal Consultant,Legal,Spain,Europe,12,38.532088791631246,-8.068242764588387
2021,Medical Doctor,IT,Spain,Europe,52,42.23591312381513,-9.05902210637474
2021,Civil Engineer,Finance,Spain,Europe,7,39.69093142970554,-6.75713091105805
2021,Product Manager,Operations,Spain,Europe,62,41.02669053161054,1.0470739922255117
2021,UX Designer,IT,Spain,Europe,92,40.71247957962886,0.0310461012843124
2021,Cybersecurity Analyst,HR,Spain,Europe,31,42.43302990039906,2.0071943429214993
2021,AI Researcher,Operations,Spain,Europe,28,40.10137407531026,-4.597947511493251
2022,Software Engineer,Marketing,USA,North America,31,35.660584840985685,-90.89797110762592
2022,Data Scientist,Sales,USA,North America,14,42.29027641965347,-77.1929609461495
2022,Marketing Manager,Finance,USA,North America,67,25.53629616297748,-74.20746640480297
2022,Financial Analyst,IT,USA,North America,55,47.2024577035137,-122.67786910422
2022,HR Specialist,HR,USA,North America,74,34.801426482806285,-73.64693097384765
2022,IT Support,Sales,USA,North America,67,37.01809556121523,-123.73399700725362
2022,Sales Executive,HR,USA,North America,98,36.91518738013954,-122.36466923439254
2022,Operations Manager,Marketing,USA,North America,28,30.46948249214328,-95.49836456201724
2022,Legal Consultant,Operations,USA,North America,68,49.07987951380302,-102.23344079903815
2022,Medical Doctor,IT,USA,North America,28,26.0778300542475,-97.49743134457694
2022,Civil Engineer,Operations,USA,North America,83,40.48196467340661,-75.82438531783603
2022,Product Manager,Legal,USA,North America,16,45.602412605342536,-84.81969907387429
2022,UX Designer,Marketing,USA,North America,67,33.3950828872572,-76.76042389118359
2022,Cybersecurity Analyst,Legal,USA,North America,47,35.894629476646635,-77.79502363140216
2022,AI Researcher,Legal,USA,North America,85,35.52395808900591,-91.81254191826392
2022,Software Engineer,Marketing,Canada,North America,29,55.71642165547436,-111.0803111255468
2022,Data Scientist,HR,Canada,North America,85,60.452248977667224,-78.98873315181453
2022,Marketing Manager,Sales,Canada,North America,16,43.231087573477986,-140.16645113018552
2022,Financial Analyst,Engineering,Canada,North America,14,71.43677160291897,-73.35071583821217
2022,HR Specialist,Finance,Canada,North America,12,69.06489805711739,-98.29264379808308
2022,IT Support,HR,Canada,North America,90,49.98338314018311,-112.75132099908305
2022,Sales Executive,Sales,Canada,North America,91,78.74484835485563,-101.95251529965233
2022,Operations Manager,IT,Canada,North America,58,62.2049541089652,-125.77525645050365
2022,Legal Consultant,Marketing,Canada,North America,19,63.11513576580515,-69.18409433734968
2022,Medical Doctor,IT,Canada,North America,21,81.00298614774387,-81.9424270261396
2022,Civil Engineer,IT,Canada,North America,66,52.36075419618946,-97.34453775669077
2022,Product Manager,Finance,Canada,North America,20,43.69528601864326,-79.13499627786624
2022,UX Designer,Operations,Canada,North America,66,55.52452141474866,-73.72341909553627
2022,Cybersecurity Analyst,Sales,Canada,North America,12,68.99691785007477,-84.35517021028693
2022,AI Researcher,HR,Canada,North America,52,62.39190619622623,-54.936506989267485
2022,Software Engineer,HR,Germany,Europe,8,53.83025667495071,12.110493907205338
2022,Data Scientist,Legal,Germany,Europe,60,50.425970245458956,11.448854278244031
2022,Marketing Manager,Engineering,Germany,Europe,45,53.789801547795804,10.9468055098049
2022,Financial Analyst,Sales,Germany,Europe,9,53.93277074275529,11.594300941062823
2022,HR Specialist,Sales,Germany,Europe,2,51.515205138407865,13.316768791979158
2022,IT Support,Operations,Germany,Europe,61,47.28038153441724,14.419609338186474
2022,Sales Executive,Operations,Germany,Europe,65,54.114426579147526,13.291867242562741
2022,Operations Manager,Marketing,Germany,Europe,43,50.25517269681032,9.238229468741308
2022,Legal Consultant,Finance,Germany,Europe,32,54.59363459724315,10.08057083934701
2022,Medical Doctor,Marketing,Germany,Europe,80,51.21008142465913,13.106451243073476
2022,Civil Engineer,Operations,Germany,Europe,87,48.17257967259802,12.129997918898379
2022,Product Manager,Engineering,Germany,Europe,4,50.21043320679921,11.532046263244517
2022,UX Designer,HR,Germany,Europe,90,48.543975854284156,13.860482742286901
2022,Cybersecurity Analyst,HR,Germany,Europe,66,51.89705720555188,13.759842294908687
2022,AI Researcher,Finance,Germany,Europe,12,48.89421376588587,14.245738528883535
2022,Software Engineer,Marketing,UK,Europe,91,52.437231115134004,1.3913954760318408
2022,Data Scientist,Engineering,UK,Europe,77,54.22085372484496,-2.016219581949989
2022,Marketing Manager,HR,UK,Europe,47,56.829929733559254,-3.954778500986224
2022,Financial Analyst,Operations,UK,Europe,4,58.72154211819273,-6.162627149285813
2022,HR Specialist,Engineering,UK,Europe,68,57.85982320273445,-1.539887119873117
2022,IT Support,Engineering,UK,Europe,27,51.530291475390904,-6.6096029828350105
2022,Sales Executive,Marketing,UK,Europe,33,53.92490997285737,-2.32426380760747
2022,Operations Manager,Legal,UK,Europe,77,54.73984886130402,-6.34993162906175
2022,Legal Consultant,Engineering,UK,Europe,93,58.67216987683072,-4.291605633325528
2022,Medical Doctor,HR,UK,Europe,84,50.70906164016923,-4.16755616068831
2022,Civil Engineer,Engineering,UK,Europe,35,53.06125673946788,-1.9348000090775175
2022,Product Manager,Sales,UK,Europe,90,58.62865278572643,-0.8560218073168047
2022,UX Designer,HR,UK,Europe,75,52.71156096142312,-7.097259370681572
2022,Cybersecurity Analyst,Marketing,UK,Europe,64,59.12485728012292,-2.1124394015412618
2022,AI Researcher,Finance,UK,Europe,32,54.24976830657162,-0.14350031644930006
2022,Software Engineer,Engineering,France,Europe,6,47.54437761993241,-2.0191898290050774
2022,Data Scientist,Marketing,France,Europe,4,51.035823279287584,1.2046926967978866
2022,Marketing Manager,Marketing,France,Europe,82,42.07784662640686,-4.254603914128606
2022,Financial Analyst,Engineering,France,Europe,68,41.79675202421815,-3.825748120974289
2022,HR Specialist,Operations,France,Europe,53,44.14236297739517,6.376212807005421
2022,IT Support,Marketing,France,Europe,15,47.31106706499074,7.067368204356697
2022,Sales Executive,IT,France,Europe,47,48.14096475072459,3.4001076081381054
2022,Operations Manager,Finance,France,Europe,51,50.33943805317226,9.462432102074477
2022,Legal Consultant,Marketing,France,Europe,42,44.11155336941221,5.89183214239209
2022,Medical Doctor,Marketing,France,Europe,75,50.87096799346104,5.596871544231547
2022,Civil Engineer,Finance,France,Europe,2,50.26096917946322,8.978901855383526
2022,Product Manager,Engineering,France,Europe,11,43.37367085377432,-1.5470752532691936
2022,UX Designer,Operations,France,Europe,4,50.4634303882262,6.772288994205631
2022,Cybersecurity Analyst,HR,France,Europe,50,46.249676389651235,-2.446307399861991
2022,AI Researcher,IT,France,Europe,2,45.36418750413952,8.719466579006514
2022,Software Engineer,Marketing,Australia,Australia,37,-28.28901416451214,118.91030671710035
2022,Data Scientist,Finance,Australia,Australia,43,-32.0280653658224,120.43794901497097
2022,Marketing Manager,Engineering,Australia,Australia,71,-22.297481411227153,114.17543562667409
2022,Financial Analyst,Operations,Australia,Australia,11,-15.628881603834184,128.51521462984886
2022,HR Specialist,Legal,Australia,Australia,85,-30.101148238135558,130.70967712450954
2022,IT Support,Marketing,Australia,Australia,90,-40.46175368939827,143.87918917514688
2022,Sales Executive,Marketing,Australia,Australia,43,-38.29699120680473,118.53036558672117
2022,Operations Manager,Engineering,Australia,Australia,84,-17.4376665130939,131.24687192044354
2022,Legal Consultant,Marketing,Australia,Australia,93,-14.46514228474533,122.253988280623
2022,Medical Doctor,Legal,Australia,Australia,72,-26.7828361843517,143.0667400302865
2022,Civil Engineer,IT,Australia,Australia,44,-29.962166416357164,123.6938017910238
2022,Product Manager,Legal,Australia,Australia,29,-41.6670072115594,122.8140600785087
2022,UX Designer,IT,Australia,Australia,50,-11.038730771758608,122.05829787228836
2022,Cybersecurity Analyst,Sales,Australia,Australia,97,-15.244747192803313,125.61158572999027
2022,AI Researcher,Engineering,Australia,Australia,94,-39.018912480771725,152.52725305421592
2022,Software Engineer,Legal,India,Asia,37,13.439321034215798,90.28949758803859
2022,Data Scientist,Legal,India,Asia,92,26.655591864621176,83.62869362182505
2022,Marketing Manager,Finance,India,Asia,87,24.208395042480653,76.49589325448268
